swiss international air lines,2,"""no refund would be forthcoming""", (Canada) ,21st August 2021,,Solo Leisure,Premium Economy,London to Zurich,August 2021,3,3,0,0,3,0,2,
swiss international air lines,1,"""none of my emails are being answered""", (Canada) ,18th August 2021,,Solo Leisure,Economy Class,Johannesburg to Dublin via Zurich,September 2020,1,1,0,0,1,0,1,
swiss international air lines,3,"""The service was distant""", (Canada) ,15th August 2021,A340-300,Solo Leisure,Business Class,Johannesburg to Geneva via Zurich,May 2021,4,3,2,1,1,1,2,yes
swiss international air lines,10,"""Still top notch service""", (Canada) ,23rd July 2021,A330,Solo Leisure,Economy Class,Zurich to Newark,July 2021,5,5,5,5,5,0,5,yes
swiss international air lines,1,"""service onboard has gone down hill""", (Canada) ,22nd June 2021,A220,Business,Business Class,Florence to Copenhagen via Zurich,June 2021,3,1,2,0,1,0,1,
swiss international air lines,10,"""Excellent service""", (Canada) ,26th April 2021,Boeing 777,Couple Leisure,First Class,Paris to Bangkok via Zurich,April 2021,5,5,5,5,5,5,5,yes
swiss international air lines,1,"""I am very disappointed""", (Canada) ,16th April 2021,,Solo Leisure,Economy Class,"Barcelona to Sydney via Zurich, Singapore",May 2020,0,0,0,0,0,0,1,
swiss international air lines,3,"""full refund was promised""", (South Africa) ,6th May 2020,,Solo Leisure,Economy Class,Johannesburg to Barcelona via Zurich,March 2020,0,0,0,0,0,0,1,
swiss international air lines,2,"""a total time-consuming mess""", (South Africa) ,2nd May 2020,,Solo Leisure,Economy Class,Geneva to Vienna,April 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""I will never fly Swiss again""", (South Africa) ,28th April 2020,,Couple Leisure,Economy Class,Birmingham to Zurich,April 2020,0,0,0,0,0,0,1,
swiss international air lines,2,"""offered so much less2", (South Africa) ,23rd March 2020,,Couple Leisure,Economy Class,Singapore to Heathrow,March 2020,4,1,4,4,4,4,4,
swiss international air lines,1,"""lose your time and money""", (South Africa) ,20th March 2020,,Business,Economy Class,Zurich to Kyiv,March 2020,1,1,1,1,1,1,1,
swiss international air lines,10,"""Swiss is still a top airline""", (South Africa) ,13th March 2020,A220-100,Solo Leisure,Economy Class,Brussel to Saint-Petersburg via Zurich,February 2020,5,5,5,0,4,0,4,yes
swiss international air lines,9,"""impeccable service offered""", (South Africa) ,4th March 2020,A220-100,Business,Economy Class,Zurich to Kiev,February 2020,2,5,5,0,5,0,5,yes
swiss international air lines,2,"""fails to offer good customer service""", (South Africa) ,3rd March 2020,A220,Solo Leisure,Economy Class,Geneva to London,March 2020,3,4,3,1,1,1,1,
swiss international air lines,3,"""not a baby and family friendly airline""", (South Africa) ,2nd March 2020,A321 and Boeing 777-300,Family Leisure,Economy Class,London Heathrow to Tokyo Narita via Zurich,February 2020,4,1,4,4,2,0,2,
swiss international air lines,5,"""one of the two suitcases was damaged""", (South Africa) ,1st March 2020,A321-200,Solo Leisure,Economy Class,Zurich to Vienna,November 2019,3,5,0,0,2,0,2,
swiss international air lines,5,"""not matching with my expectation""", (Austria) ,1st March 2020,A320-200,Solo Leisure,Economy Class,Venice to Zurich ,November 2019,3,4,1,0,3,0,3,
swiss international air lines,3,"""must pay to change my return ticket""", (Austria) ,26th February 2020,,Solo Leisure,Business Class,London to Bangkok via Zurich,February 2020,1,2,2,0,3,0,1,
swiss international air lines,9,"""not able to take my carry-on""", (Austria) ,25th February 2020,A319-100,Solo Leisure,Economy Class,Zurich to Venice,May 2019,3,5,2,0,4,0,4,yes
swiss international air lines,10,"""Amazing service""", (Austria) ,24th February 2020,A320-200,Solo Leisure,Economy Class,Zurich to Vienna,February 2020,3,4,4,0,5,0,5,yes
swiss international air lines,8,"""go to print by yourself""", (Austria) ,24th February 2020,A320-200,Solo Leisure,Economy Class,Vienna to Zurich,May 2019,4,5,5,0,1,0,5,yes
swiss international air lines,9,"""amazing for short-haul flights""", (Austria) ,24th February 2020,A220-200,Solo Leisure,Economy Class,Vienna to Zurich,February 2020,5,5,5,0,1,0,5,yes
swiss international air lines,1,"""managed to lose my luggage""", (Austria) ,14th February 2020,A220,Couple Leisure,Economy Class,Berlin to Zürich,February 2020,1,1,1,0,1,0,1,
swiss international air lines,10,"""impressed by my latest flight""", (Austria) ,6th February 2020,Boeing 777-300 ER,Business,Economy Class,Zurich to Los Angeles,February 2020,5,5,5,3,5,4,5,yes
swiss international air lines,4,"""you will feel really cramped in these economy seats""", (Austria) ,3rd February 2020,Boeing 777-300 ER,Solo Leisure,Economy Class,Bangkok to Zurich via Geneva,December 2019,1,2,2,2,3,2,2,
swiss international air lines,1,"""250 Euros for an extra suitcase""", (Austria) ,2nd February 2020,,Couple Leisure,Economy Class,Paris to São Paulo via Zurich,January 2020,1,3,3,3,1,1,1,
